userid,probability
63129,0.2854844502245632
63130,0.3307821983437349
63131,0.078
63132,0.246
63133,0.062
63134,0.053999999999999999
63135,0.14000000000000001
63136,0.23759273916102164
63137,0.10199999999999999
63138,0.012
63139,0.1676113752237342
63140,0.27975971326072407
63141,0.028000000000000001
63142,0.053999999999999999
63143,0.27975971326072407
63144,0.032000000000000001
63145,0.13066666666666668
63146,0.36199999999999999
63147,0.02
63148,0.25168572407155804
63149,0.10199999999999999
63150,0.2924019208227176
63151,0.25842313542797735
63152,0.0080000000000000002
63153,0.32936198675290945
63154,0.128
63155,0.26092229064525191
63156,0.068000000000000005
63157,0.0080000000000000002
63158,0.11799999999999999
63159,0.108
63160,0.034000000000000002
63161,0.053999999999999999
63162,0.058000000000000003
63163,0.053999999999999999
63164,0.037999999999999999
63165,0.024
63166,0.66726182621694718
63167,0.014
63168,0.014
63169,0.025999999999999999
63170,0.29897018005991471
63171,0.059999999999999998
63172,0.18305268090000673
63173,0.31995407240053075
63174,0.058000000000000003
63175,0.2384910876170086
63176,0.078
63177,0.091999999999999998
63178,0.062
63179,0.016
63180,0.032000000000000001
63181,0.19
63182,0.29897018005991471
63183,0.23999999999999999
63184,0.024
63185,0.114
63186,0.24887961665976183
63187,0.017999999999999999
63188,0.028000000000000001
63189,0.071999999999999995
63190,0.23759273916102164
63191,0.021999999999999999
63192,0.029999999999999999
63193,0.28199999999999997
63194,0.053999999999999999
63195,0.26783980484392145
63196,0.14599999999999999
63197,0.22641563294872352
63198,0.29509920634920633
63199,0.089999999999999997
63200,0.016
63201,0.029999999999999999
63202,0.056000000000000001
63203,0.091999999999999998
63204,0.056000000000000001
63205,0.075999999999999998
63206,0.024
63207,0.025999999999999999
63208,0.0060000000000000001
63209,0.059999999999999998
63210,0.032000000000000001
63211,0.040000000000000001
63212,0.21697278893501398
63213,0.13471088657900304
63214,0.26783980484392145
63215,0.18305268090000673
63216,0.073999999999999996
63217,0.33191651914388171
63218,0.053999999999999999
63219,0.0080000000000000002
63220,0.029999999999999999
63221,0.051999999999999998
63222,0.14524165081827295
63223,0.34335634448561148
63224,0.014
63225,0.20799999999999999
63226,0.050000000000000003
63227,0.043999999999999997
63228,0.012
63229,0.24887961665976183
63230,0.075999999999999998
63231,0.098000000000000004
63232,0.41092555781282464
63233,0.112
63234,0.23759273916102164
63235,0.040000000000000001
63236,0.01
63237,0.080000000000000002
63238,0.2924019208227176
63239,0.048000000000000001
63240,0.024
63241,0.1936474729055051
63242,0.11173948954974763
63243,0.20431910162737371
63244,0.13800000000000001
63245,0.002
63246,0.016
63247,0.056000000000000001
63248,0.012
63249,0.20799999999999999
63250,0.02
63251,0.28177220931170011
63252,0.024
63253,0.10000000000000001
63254,0.216
63255,0.26920312653497419
63256,0.02
63257,0.050000000000000003
63258,0.024
63259,0.26952179432113532
63260,0.186
63261,0.19119237694727514
63262,0.23516958510237895
63263,0.017999999999999999
63264,0.29850540879052073
63265,0.18329974791290604
63266,0.058000000000000003
63267,0.094
63268,0.308
63269,0.19
63270,0.099929501329424172
63271,0.17399999999999999
63272,0.035999999999999997
63273,0.2854844502245632
63274,0.056000000000000001
63275,0.0080000000000000002
63276,0.2023836022608668
63277,0.029999999999999999
63278,0.34335634448561148
63279,0.02
63280,0.0060000000000000001
63281,0.58237079683971482
63282,0.058000000000000003
63283,0.128
63284,0.18377202734202222
63285,0.16502553829039937
63286,0.60719084219281327
63287,0.40800353535353551
63288,0.035999999999999997
63289,0.16200000000000001
63290,0.096000000000000002
63291,0.33133126597940404
63292,0.2023836022608668
63293,0.012
63294,0.19271925577906282
63295,0.28356401336824422
63296,0.017999999999999999
63297,0.002
63298,0.037999999999999999
63299,0.25328855763108116
63300,0.318
63301,0.012
63302,0.034000000000000002
63303,0.016
63304,0.27795530625704112
63305,0.2840209831993043
63306,0.016
63307,0.26920312653497419
63308,0.41577082050834291
63309,0.073999999999999996
63310,0.071999999999999995
63311,0.040000000000000001
63312,0.066000000000000003
63313,0.2840209831993043
63314,0.19271925577906282
63315,0.037999999999999999
63316,0.2172370829760327
63317,0.25986895340204075
63318,0.25642719099704836
63319,0.025999999999999999
63320,0.186
63321,0.029999999999999999
63322,0.035999999999999997
63323,0.050000000000000003
63324,0.1676113752237342
63325,0.002
63326,0.029999999999999999
63327,0.2172370829760327
63328,0.26783980484392145
63329,0.2854844502245632
63330,0.24683030140422757
63331,0.066000000000000003
63332,0.080000000000000002
63333,0.029999999999999999
63334,0.26920312653497419
63335,0.13471088657900304
63336,0.29897018005991471
63337,0.040000000000000001
63338,0.28177220931170011
63339,0.15856814333066432
63340,0.043999999999999997
63341,0.28735968808126011
63342,0.034000000000000002
63343,0.014
63344,0.058000000000000003
63345,0.099929501329424172
63346,0.087894926049183225
63347,0.39200000000000002
63348,0.0073342800575105479
63349,0.25163637562967822
63350,0.47349728871172597
63351,0.15856814333066432
63352,0.50723240849564355
63353,0.064000000000000001
63354,0.032000000000000001
63355,0.23768495294479416
63356,0.028000000000000001
63357,0.087894926049183225
63358,0.27975971326072407
63359,0.002
63360,0.33133126597940404
63361,0.38800000000000001
63362,0.034000000000000002
63363,0.056000000000000001
63364,0.41092555781282464
63365,0.025999999999999999
63366,0.2840209831993043
63367,0.071999999999999995
63368,0.27975971326072407
63369,0.02
63370,0.032000000000000001
63371,0.13471088657900304
63372,0.26920312653497419
63373,0.021999999999999999
63374,0.084000000000000005
63375,0.051999999999999998
63376,0.27313929723292024
63377,0.28177220931170011
63378,0.042000000000000003
63379,0.050000000000000003
63380,0.22641563294872352
63381,0.2854844502245632
63382,0.029999999999999999
63383,0.24683030140422757
63384,0.0
63385,0.01
63386,0.2854844502245632
63387,0.154
63388,0.25163637562967822
63389,0.152
63390,0.064000000000000001
63391,0.053999999999999999
63392,0.1676113752237342
63393,0.084000000000000005
63394,0.26783980484392145
63395,0.016
63396,0.0040000000000000001
63397,0.082000000000000003
63398,0.14303432190250659
63399,0.35999999999999999
63400,0.24683030140422757
63401,0.017999999999999999
63402,0.1676113752237342
63403,0.024
63404,0.27975971326072407
63405,0.078
63406,0.28595812080387428
63407,0.27975971326072407
63408,0.0040000000000000001
63409,0.26783980484392145
63410,0.14825452945971224
63411,0.043999999999999997
63412,0.040000000000000001
63413,0.051999999999999998
63414,0.31082646446185108
63415,0.1803243245637895
63416,0.017999999999999999
63417,0.040000000000000001
63418,0.24683030140422757
63419,0.048000000000000001
63420,0.78280781830828261
63421,0.13471088657900304
63422,0.27795530625704112
63423,0.085999999999999993
63424,0.52051389166389161
63425,0.29921953797634337
63426,0.070000000000000007
63427,0.028000000000000001
63428,0.1676113752237342
63429,0.14311355979300092
63430,0.3307821983437349
63431,0.091999999999999998
63432,0.016
63433,0.058000000000000003
63434,0.31329388818251419
63435,0.22231325477342731
63436,0.13400000000000001
63437,0.014
63438,0.096000000000000002
63439,0.032000000000000001
63440,0.104
63441,0.037999999999999999
63442,0.0080000000000000002
63443,0.0
63444,0.017999999999999999
63445,0.2172370829760327
63446,0.084000000000000005
63447,0.025999999999999999
63448,0.02364663170940105
63449,0.12
63450,0.024
63451,0.016
63452,0.037999999999999999
63453,0.23759273916102164
63454,0.24399999999999999
63455,0.28177220931170011
63456,0.037999999999999999
63457,0.025999999999999999
63458,0.30070464011239345
63459,0.25328855763108116
63460,0.33400000000000002
63461,0.25328855763108116
63462,0.34335634448561148
63463,0.30070464011239345
63464,0.01
63465,0.106
63466,0.10000000000000001
63467,0.27975971326072407
63468,0.084000000000000005
63469,0.040000000000000001
63470,0.25986895340204075
63471,0.20431910162737371
63472,0.31082646446185108
63473,0.032000000000000001
63474,0.02
63475,0.122
63476,0.2172370829760327
63477,0.073999999999999996
63478,0.025999999999999999
63479,0.012
63480,0.068000000000000005
63481,0.15114562797262818
63482,0.25328855763108116
63483,0.024
63484,0.014
63485,0.024
63486,0.23759273916102164
63487,0.28177220931170011
63488,0.040000000000000001
63489,0.073977982800840184
63490,0.017999999999999999
63491,0.040000000000000001
63492,0.048000000000000001
63493,0.025999999999999999
63494,0.071999999999999995
63495,0.017999999999999999
63496,0.029999999999999999
63497,0.13400000000000001
63498,0.26920312653497419
63499,0.0080000000000000002
63500,0.034000000000000002
63501,0.029999999999999999
63502,0.073999999999999996
63503,0.050000000000000003
63504,0.064000000000000001
63505,0.2069084212610377
63506,0.017999999999999999
63507,0.37260154061710027
63508,0.29897018005991471
63509,0.29897018005991471
63510,0.25842313542797735
63511,0.045999999999999999
63512,0.024
63513,0.2840209831993043
63514,0.082000000000000003
63515,0.2428529916688133
63516,0.28177220931170011
63517,0.021999999999999999
63518,0.3674444933287675
63519,0.26783980484392145
63520,0.25842313542797735
63521,0.021999999999999999
63522,0.016
63523,0.24113300709064978
63524,0.045999999999999999
63525,0.021999999999999999
63526,0.36146956521739126
63527,0.024
63528,0.056000000000000001
63529,0.29897018005991471
63530,0.02
63531,0.01
63532,0.02
63533,0.071999999999999995
63534,0.2172370829760327
63535,0.24887961665976183
63536,0.26920312653497419
63537,0.24199999999999999
63538,0.040000000000000001
63539,0.2172370829760327
63540,0.070000000000000007
63541,0.024
63542,0.0
63543,0.26092229064525191
63544,0.032000000000000001
63545,0.26920312653497419
63546,0.27795530625704112
63547,0.15856814333066432
63548,0.045999999999999999
63549,0.23759273916102164
63550,0.26920312653497419
63551,0.3307821983437349
63552,0.3307821983437349
63553,0.2384910876170086
63554,0.29850540879052073
63555,0.035999999999999997
63556,0.048000000000000001
63557,0.10199999999999999
63558,0.22592443587849739
63559,0.29436742905752616
63560,0.024
63561,0.25173714435943989
63562,0.16431096139812526
63563,0.23759273916102164
63564,0.035999999999999997
63565,0.056000000000000001
63566,0.26092229064525191
63567,0.01
63568,0.02
63569,0.24887961665976183
63570,0.26783980484392145
63571,0.3307821983437349
63572,0.28177220931170011
63573,0.053999999999999999
63574,0.078
63575,0.27975971326072407
63576,0.21638696411115796
63577,0.024
63578,0.14181045648724705
63579,0.2854844502245632
63580,0.26920312653497419
63581,0.32830362970362997
63582,0.040000000000000001
63583,0.016
63584,0.63781407543050261
63585,0.23516958510237895
63586,0.3307821983437349
63587,0.034000000000000002
63588,0.21697278893501398
63589,0.02
63590,0.2155280610337163
63591,0.045999999999999999
63592,0.042000000000000003
63593,0.056000000000000001
63594,0.122
63595,0.0040000000000000001
63596,0.0080000000000000002
63597,0.089999999999999997
63598,0.20431910162737371
63599,0.26783980484392145
63600,0.096000000000000002
63601,0.112
63602,0.21697278893501398
63603,0.02
63604,0.20599999999999999
63605,0.59139972547214592
63606,0.029999999999999999
63607,0.252
63608,0.070000000000000007
63609,0.22600000000000001
63610,0.2840209831993043
63611,0.032000000000000001
63612,0.22699109647488988
63613,0.184
63614,0.014
63615,0.048000000000000001
63616,0.25572900128517179
63617,0.040000000000000001
63618,0.051999999999999998
63619,0.034000000000000002
63620,0.037999999999999999
63621,0.254
63622,0.085999999999999993
63623,0.040000000000000001
63624,0.035999999999999997
63625,0.056000000000000001
63626,0.29897018005991471
63627,0.017999999999999999
63628,0.25118950075857732
63629,0.122
63630,0.26092229064525191
63631,0.60719084219281327
63632,0.12
63633,0.053999999999999999
63634,0.053999999999999999
63635,0.218
63636,0.29897018005991471
63637,0.36188027088561525
63638,0.056000000000000001
63639,0.014
63640,0.02
63641,0.14000000000000001
63642,0.28356401336824422
63643,0.035999999999999997
63644,0.106
63645,0.25842313542797735
63646,0.037999999999999999
63647,0.26920312653497419
63648,0.114
63649,0.078
63650,0.2384910876170086
63651,0.037999999999999999
63652,0.050000000000000003
63653,0.068000000000000005
63654,0.035999999999999997
63655,0.082000000000000003
63656,0.32428079230710821
63657,0.2854844502245632
63658,0.051999999999999998
63659,0.16431096139812526
63660,0.016
63661,0.23635081160584032
63662,0.034000000000000002
63663,0.2840209831993043
63664,0.29850540879052073
63665,0.0
63666,0.02
63667,0.17000000000000001
63668,0.051999999999999998
63669,0.029999999999999999
63670,0.02
63671,0.048000000000000001
63672,0.156
63673,0.34335634448561148
63674,0.27975971326072407
63675,0.2385038549282614
63676,0.28177220931170011
63677,0.089999999999999997
63678,0.014
63679,0.11600000000000001
63680,0.24887961665976183
63681,0.0040000000000000001
63682,0.025999999999999999
63683,0.042000000000000003
63684,0.080000000000000002
63685,0.32252541804077561
63686,0.23759273916102164
63687,0.26092229064525191
63688,0.014
63689,0.021999999999999999
63690,0.085999999999999993
63691,0.122
63692,0.18305268090000673
63693,0.13400000000000001
63694,0.050000000000000003
63695,0.29599999999999999
63696,0.024
63697,0.028000000000000001
63698,0.068000000000000005
63699,0.25328855763108116
63700,0.066000000000000003
63701,0.25328855763108116
63702,0.064000000000000001
63703,0.042000000000000003
63704,0.014
63705,0.112
63706,0.021999999999999999
63707,0.025999999999999999
63708,0.014
63709,0.2840209831993043
63710,0.068000000000000005
63711,0.26783980484392145
63712,0.043999999999999997
63713,0.035999999999999997
63714,0.21199999999999999
63715,0.024
63716,0.188
63717,0.08273553678863288
63718,0.28177220931170011
63719,0.048000000000000001
63720,0.27566287186783339
63721,0.2854844502245632
63722,0.29850540879052073
63723,0.045999999999999999
63724,0.124
63725,0.051999999999999998
63726,0.13400000000000001
63727,0.2023836022608668
63728,0.01
63729,0.28177220931170011
63730,0.091999999999999998
63731,0.2604754618737109
63732,0.056000000000000001
63733,0.128
63734,0.059999999999999998
63735,0.0060000000000000001
63736,0.24887961665976183
63737,0.045999999999999999
63738,0.26783980484392145
63739,0.021139960351175303
63740,0.059999999999999998
63741,0.60719084219281327
63742,0.2854844502245632
63743,0.037999999999999999
63744,0.13471088657900304
63745,0.23516958510237895
63746,0.20066888879094619
63747,0.19963556863697071
63748,0.2428529916688133
63749,0.26783980484392145
63750,0.2854844502245632
63751,0.053999999999999999
63752,0.24887961665976183
63753,0.01
63754,0.2384910876170086
63755,0.085999999999999993
63756,0.27975971326072407
63757,0.021999999999999999
63758,0.0
63759,0.2428529916688133
63760,0.032000000000000001
63761,0.2854844502245632
63762,0.043999999999999997
63763,0.2428529916688133
63764,0.042000000000000003
63765,0.112
63766,0.02
63767,0.085999999999999993
63768,0.14267118986456997
63769,0.2854844502245632
63770,0.024
63771,0.016
63772,0.045999999999999999
63773,0.13770685645404687
63774,0.29921953797634337
63775,0.2385038549282614
63776,0.045999999999999999
63777,0.021999999999999999
63778,0.106
63779,0.034000000000000002
63780,0.042000000000000003
63781,0.59139972547214592
63782,0.26920312653497419
63783,0.073999999999999996
63784,0.035999999999999997
63785,0.17399999999999999
63786,0.070000000000000007
63787,0.029999999999999999
63788,0.042000000000000003
63789,0.25201840360452599
63790,0.106
63791,0.24887961665976183
63792,0.070000000000000007
63793,0.0040000000000000001
63794,0.152
63795,0.0
63796,0.25328855763108116
63797,0.048000000000000001
63798,0.17000000000000001
63799,0.25328855763108116
63800,0.051999999999999998
63801,0.26920312653497419
63802,0.082000000000000003
63803,0.01
63804,0.17530388082232884
63805,0.34335634448561148
63806,0.2023836022608668
63807,0.10000000000000001
63808,0.045999999999999999
63809,0.104
63810,0.28595812080387428
63811,0.21096303840373259
63812,0.16556649037237292
63813,0.25328855763108116
63814,0.10000000000000001
63815,0.043999999999999997
63816,0.24683030140422757
63817,0.26783980484392145
63818,0.017999999999999999
63819,0.3307821983437349
63820,0.025999999999999999
63821,0.106
63822,0.2840209831993043
63823,0.158
63824,0.082000000000000003
63825,0.25328855763108116
63826,0.051999999999999998
63827,0.043999999999999997
63828,0.14303432190250659
63829,0.050000000000000003
63830,0.085999999999999993
63831,0.073999999999999996
63832,0.032000000000000001
63833,0.128
63834,0.080000000000000002
63835,0.29436742905752616
63836,0.050000000000000003
63837,0.053999999999999999
63838,0.059999999999999998
63839,0.48355804069279351
63840,0.048000000000000001
63841,0.55537052269196274
63842,0.12
63843,0.2428529916688133
63844,0.071999999999999995
63845,0.068000000000000005
63846,0.26783980484392145
63847,0.075999999999999998
63848,0.24887961665976183
63849,0.15114562797262818
63850,0.33066758151695774
63851,0.014
63852,0.26952179432113532
63853,0.040000000000000001
63854,0.0060000000000000001
63855,0.085999999999999993
63856,0.043999999999999997
63857,0.108
63858,0.10199999999999999
63859,0.024
63860,0.25173714435943989
63861,0.017999999999999999
63862,0.053999999999999999
63863,0.028000000000000001
63864,0.0080000000000000002
63865,0.066000000000000003
63866,0.28177220931170011
63867,0.029999999999999999
63868,0.02
63869,0.126
63870,0.034000000000000002
63871,0.23516958510237895
63872,0.28595812080387428
63873,0.012
63874,0.080000000000000002
63875,0.02
63876,0.26952179432113532
63877,0.2854844502245632
63878,0.056000000000000001
63879,0.012
63880,0.025999999999999999
63881,0.42313032806427231
63882,0.15237489078688773
63883,0.029999999999999999
63884,0.051999999999999998
63885,0.096000000000000002
63886,0.042000000000000003
63887,0.126
63888,0.029999999999999999
63889,0.042000000000000003
63890,0.26783980484392145
63891,0.19119237694727514
63892,0.096000000000000002
63893,0.050000000000000003
63894,0.084000000000000005
63895,0.01
63896,0.029999999999999999
63897,0.26000000000000001
63898,0.029999999999999999
63899,0.0060000000000000001
63900,0.029999999999999999
63901,0.071999999999999995
63902,0.2854844502245632
63903,0.073977982800840184
63904,0.040000000000000001
63905,0.2384910876170086
63906,0.075999999999999998
63907,0.064000000000000001
63908,0.043999999999999997
63909,0.02
63910,0.20799999999999999
63911,0.18305268090000673
63912,0.042000000000000003
63913,0.042000000000000003
63914,0.051999999999999998
63915,0.0080000000000000002
63916,0.0080000000000000002
63917,0.1876660692764103
63918,0.2384910876170086
63919,0.0080000000000000002
63920,0.062
63921,0.045999999999999999
63922,0.043999999999999997
63923,0.20000000000000001
63924,0.3307821983437349
63925,0.11600000000000001
63926,0.108
63927,0.2840209831993043
63928,0.021999999999999999
63929,0.070000000000000007
63930,0.28235886613386624
63931,0.037999999999999999
63932,0.014
63933,0.21941019112678264
63934,0.042000000000000003
63935,0.314
63936,0.11600000000000001
63937,0.037999999999999999
63938,0.056000000000000001
63939,0.2854844502245632
63940,0.02
63941,0.014
63942,0.106
63943,0.34399999999999997
63944,0.26920312653497419
63945,0.017999999999999999
63946,0.27795530625704112
63947,0.016
63948,0.15850525781854619
63949,0.23799999999999999
63950,0.23799999999999999
63951,0.19
63952,0.37115427280232105
63953,0.018516625531331415
63954,0.042000000000000003
63955,0.056000000000000001
63956,0.27975971326072407
63957,0.3307821983437349
63958,0.029999999999999999
63959,0.034000000000000002
63960,0.016
63961,0.26920312653497419
63962,0.218
63963,0.071999999999999995
63964,0.01
63965,0.02
63966,0.074166666666666659
63967,0.058000000000000003
63968,0.050000000000000003
63969,0.024
63970,0.25328855763108116
63971,0.085999999999999993
63972,0.14599999999999999
63973,0.2840209831993043
63974,0.27975971326072407
63975,0.25642719099704836
63976,0.24683030140422757
63977,0.016
63978,0.26783980484392145
63979,0.073999999999999996
63980,0.0
63981,0.02
63982,0.017999999999999999
63983,0.3015087648591524
63984,0.037999999999999999
63985,0.12
63986,0.042000000000000003
63987,0.040000000000000001
63988,0.20431910162737371
63989,0.02
63990,0.2069084212610377
63991,0.154
63992,0.1876660692764103
63993,0.084000000000000005
63994,0.20431910162737371
63995,0.24887961665976183
63996,0.23759273916102164
63997,0.18305268090000673
63998,0.042000000000000003
63999,0.154
64000,0.0060000000000000001
64001,0.17640235875956187
64002,0.0040000000000000001
64003,0.2924019208227176
64004,0.19119237694727514
64005,0.040000000000000001
64006,0.002
64007,0.02
64008,0.26783980484392145
64009,0.26296950508617811
64010,0.021999999999999999
64011,0.2172370829760327
64012,0.02
64013,0.040000000000000001
64014,0.24683030140422757
64015,0.26920312653497419
64016,0.33066758151695774
64017,0.094961053652230121
64018,0.10199999999999999
64019,0.26952179432113532
64020,0.246
64021,0.11834919625549513
64022,0.3307821983437349
64023,0.073999999999999996
64024,0.051999999999999998
64025,0.058000000000000003
64026,0.02
64027,0.26293433875112887
64028,0.20066888879094619
64029,0.27313929723292024
64030,0.38200171723782389
64031,0.021999999999999999
64032,0.27566287186783339
64033,0.108
64034,0.23759273916102164
64035,0.11
64036,0.182
64037,0.17799999999999999
64038,0.058000000000000003
64039,0.2172370829760327
64040,0.1676113752237342
64041,0.19119237694727514
64042,0.16431096139812526
64043,0.2854844502245632
64044,0.012
64045,0.066000000000000003
64046,0.082000000000000003
64047,0.025999999999999999
64048,0.050000000000000003
64049,0.028000000000000001
64050,0.1828852610069765
64051,0.28177220931170011
64052,0.021999999999999999
64053,0.27566287186783339
64054,0.16035007668540219
64055,0.23759273916102164
64056,0.19271925577906282
64057,0.2172370829760327
64058,0.029999999999999999
64059,0.2924019208227176
64060,0.1876660692764103
64061,0.050000000000000003
64062,0.053999999999999999
64063,0.26920312653497419
64064,0.1676113752237342
64065,0.25842313542797735
64066,0.24887961665976183
64067,0.26092229064525191
64068,0.5381968885111984
64069,0.108
64070,0.2385038549282614
64071,0.021999999999999999
64072,0.058000000000000003
64073,0.1676113752237342
64074,0.16431096139812526
64075,0.66726182621694718
64076,0.30070464011239345
64077,0.28177220931170011
64078,0.18734431147284253
64079,0.11
64080,0.2172370829760327
64081,0.26783980484392145
64082,0.029999999999999999
64083,0.2155280610337163
64084,0.26920312653497419
64085,0.2840209831993043
64086,0.11
64087,0.024
64088,0.043999999999999997
64089,0.084000000000000005
64090,0.048000000000000001
64091,0.2854844502245632
64092,0.2172370829760327
64093,0.23895047020697535
64094,0.084000000000000005
64095,0.18305268090000673
64096,0.028000000000000001
64097,0.2438872724830021
64098,0.29897018005991471
64099,0.26783980484392145
64100,0.071999999999999995
64101,0.084000000000000005
64102,0.053999999999999999
64103,0.024
64104,0.062
64105,0.19809548027651766
64106,0.059999999999999998
64107,0.073977982800840184
64108,0.070000000000000007
64109,0.050000000000000003
64110,0.11799999999999999
64111,0.017999999999999999
64112,0.27566287186783339
64113,0.075999999999999998
64114,0.099929501329424172
64115,0.184
64116,0.029999999999999999
64117,0.025999999999999999
64118,0.048000000000000001
64119,0.108
64120,0.154
64121,0.028000000000000001
64122,0.025999999999999999
64123,0.096000000000000002
64124,0.18377202734202222
64125,0.0040000000000000001
64126,0.070000000000000007
64127,0.082000000000000003
64128,0.035999999999999997
64129,0.108
64130,0.02
64131,0.36188027088561525
64132,0.31329388818251419
64133,0.13400000000000001
64134,0.32792290917343075
64135,0.2172370829760327
64136,0.056000000000000001
64137,0.28486702012419951
64138,0.085999999999999993
64139,0.016
64140,0.2924019208227176
64141,0.045999999999999999
64142,0.29850540879052073
64143,0.23516958510237895
64144,0.2924019208227176
64145,0.37260154061710027
64146,0.094
64147,0.23516958510237895
64148,0.18377202734202222
64149,0.27795530625704112
64150,0.13471088657900304
64151,0.26920312653497419
64152,0.062701234589036176
64153,0.02
64154,0.35999999999999999
64155,0.28177220931170011
64156,0.017999999999999999
64157,0.066000000000000003
64158,0.24683030140422757
64159,0.28177220931170011
64160,0.025999999999999999
64161,0.25118950075857732
64162,0.13
64163,0.050000000000000003
64164,0.073999999999999996
64165,0.27795530625704112
64166,0.2840209831993043
64167,0.23768495294479416
64168,0.3307821983437349
64169,0.012
64170,0.014
64171,0.216
64172,0.016
64173,0.029999999999999999
64174,0.14399999999999999
64175,0.058000000000000003
64176,0.26920312653497419
64177,0.043999999999999997
64178,0.35947436671558114
64179,0.99138095238095236
64180,0.029999999999999999
64181,0.035999999999999997
64182,0.0040000000000000001
64183,0.27313929723292024
64184,0.056000000000000001
64185,0.021999999999999999
64186,0.2854844502245632
64187,0.18377202734202222
64188,0.056000000000000001
64189,0.075999999999999998
64190,0.064000000000000001
64191,0.1676113752237342
64192,0.3307821983437349
64193,0.0060000000000000001
64194,0.13600000000000001
64195,0.2840209831993043
64196,0.014
64197,0.2854844502245632
64198,0.14799999999999999
64199,0.082000000000000003
64200,0.11
64201,0.26783980484392145
64202,0.33200000000000002
64203,0.188
64204,0.035999999999999997
64205,0.035999999999999997
64206,0.017999999999999999
64207,0.068000000000000005
64208,0.040000000000000001
64209,0.045999999999999999
64210,0.29921953797634337
64211,0.20474996306118148
64212,0.050000000000000003
64213,0.25328855763108116
64214,0.156
64215,0.016
64216,0.037999999999999999
64217,0.24887961665976183
64218,0.042000000000000003
64219,0.28177220931170011
64220,0.27566287186783339
64221,0.021999999999999999
64222,0.025999999999999999
64223,0.017999999999999999
64224,0.114
64225,0.25572900128517179
64226,0.32000000000000001
64227,0.01
64228,0.1803243245637895
64229,0.31082646446185108
64230,0.024
64231,0.27975971326072407
64232,0.021999999999999999
64233,0.081626641153234883
64234,0.045999999999999999
64235,0.19600000000000001
64236,0.0080000000000000002
64237,0.025999999999999999
64238,0.073999999999999996
64239,0.045999999999999999
64240,0.068000000000000005
64241,0.029999999999999999
64242,0.26400000000000001
64243,0.3674444933287675
64244,0.30070464011239345
64245,0.0
64246,0.23895047020697535
64247,0.066000000000000003
64248,0.02
64249,0.025999999999999999
64250,0.035999999999999997
64251,0.30543483740546384
64252,0.017999999999999999
64253,0.089999999999999997
64254,0.058000000000000003
64255,0.043999999999999997
64256,0.13772331458022041
64257,0.14303432190250659
64258,0.27795530625704112
64259,0.29436742905752616
64260,0.01
64261,0.15850525781854619
64262,0.14199999999999999
64263,0.075999999999999998
64264,0.112
64265,0.26920312653497419
64266,0.48593395698548708
64267,0.059999999999999998
64268,0.16035007668540219
64269,0.13800000000000001
64270,0.11
64271,0.11
64272,0.12
64273,0.080000000000000002
64274,0.052333333333333336
64275,0.27700000000000002
64276,0.01
64277,0.18377202734202222
64278,0.25328855763108116
64279,0.25328855763108116
64280,0.28177220931170011
64281,0.016
64282,0.078
64283,0.032666666666666663
64284,0.37260154061710027
64285,0.025999999999999999
64286,0.028000000000000001
64287,0.096000000000000002
64288,0.029999999999999999
64289,0.096000000000000002
64290,0.042000000000000003
64291,0.012
64292,0.048000000000000001
64293,0.29897018005991471
64294,0.091999999999999998
64295,0.15484615384615383
64296,0.2854844502245632
64297,0.062
64298,0.23599999999999999
64299,0.28177220931170011
64300,0.16264243178048579
64301,0.1676113752237342
64302,0.1676113752237342
64303,0.071999999999999995
64304,0.070000000000000007
64305,0.23895047020697535
64306,0.208526582278481
64307,0.28582350391610828
64308,0.29921953797634337
64309,0.26783980484392145
64310,0.20474996306118148
64311,0.075999999999999998
64312,0.14000000000000001
64313,0.31695538847117788
64314,0.042000000000000003
64315,0.0080000000000000002
64316,0.017999999999999999
64317,0.25328855763108116
64318,0.26920312653497419
64319,0.55657523508483198
64320,0.28177220931170011
64321,0.48833526681538852
64322,0.2854844502245632
64323,0.26000000000000001
64324,0.035999999999999997
64325,0.24113300709064978
64326,0.33133126597940404
64327,0.19
64328,0.014
64329,0.087999999999999995
64330,0.01
64331,0.02
64332,0.26920312653497419
64333,0.02
64334,0.41577082050834291
64335,0.32428079230710821
64336,0.032000000000000001
64337,0.035999999999999997
64338,0.0
64339,0.014
64340,0.094
64341,0.14267118986456997
64342,0.24820014201484814
64343,0.064000000000000001
64344,0.26092229064525191
64345,0.075999999999999998
64346,0.41577082050834291
64347,0.034000000000000002
64348,0.26783980484392145
64349,0.2854844502245632
64350,0.051999999999999998
64351,0.13518041567787958
64352,0.28582350391610828
64353,0.040000000000000001
64354,0.062
64355,0.014
64356,0.218
64357,0.058000000000000003
64358,0.2023836022608668
64359,0.053999999999999999
64360,0.024
64361,0.066000000000000003
64362,0.035999999999999997
64363,0.16800000000000001
64364,0.16264243178048579
64365,0.26000000000000001
64366,0.158
64367,0.20999999999999999
64368,0.36188027088561525
64369,0.2854844502245632
64370,0.49609301594518346
64371,0.02
64372,0.091999999999999998
64373,0.2854844502245632
64374,0.050000000000000003
64375,0.10000000000000001
64376,0.15668134183508062
64377,0.062
64378,0.10199999999999999
64379,0.26920312653497419
64380,0.27975971326072407
64381,0.058000000000000003
64382,0.012
64383,0.23759273916102164
64384,0.053999999999999999
64385,0.16600000000000001
64386,0.31082646446185108
64387,0.078
